order_details_id,order_id,order_time,item_id,order_date
9891,4330,5:50:48 PM,NULL,14-03-2023
9892,4331,5:51:53 PM,125,14-03-2023
9893,4331,5:51:53 PM,113,14-03-2023
9894,4332,6:02:55 PM,101,14-03-2023
9895,4333,6:18:59 PM,107,14-03-2023
9896,4333,6:18:59 PM,131,14-03-2023
9897,4334,6:36:34 PM,118,14-03-2023
9898,4335,6:38:17 PM,129,14-03-2023
9899,4336,6:40:57 PM,120,14-03-2023
9900,4337,6:42:43 PM,109,14-03-2023
9901,4337,6:42:43 PM,122,14-03-2023
9902,4338,6:43:22 PM,122,14-03-2023
9903,4339,6:44:41 PM,121,14-03-2023
9904,4340,6:45:37 PM,116,14-03-2023
9905,4340,6:45:37 PM,110,14-03-2023
9906,4341,7:05:47 PM,112,14-03-2023
9907,4341,7:05:47 PM,119,14-03-2023
9908,4342,7:43:00 PM,117,14-03-2023
9909,4342,7:43:00 PM,112,14-03-2023
9910,4342,7:43:00 PM,118,14-03-2023
9911,4342,7:43:00 PM,123,14-03-2023
9912,4343,7:53:17 PM,109,14-03-2023
9913,4343,7:53:17 PM,117,14-03-2023
9914,4343,7:53:17 PM,111,14-03-2023
9915,4343,7:53:17 PM,119,14-03-2023
9916,4344,8:15:55 PM,112,14-03-2023
9917,4344,8:15:55 PM,113,14-03-2023
9918,4345,8:18:21 PM,102,14-03-2023
9919,4345,8:18:21 PM,111,14-03-2023
9920,4345,8:18:21 PM,114,14-03-2023
9921,4346,8:20:18 PM,102,14-03-2023
9922,4346,8:20:18 PM,106,14-03-2023
9923,4347,8:31:44 PM,115,14-03-2023
9924,4348,8:37:13 PM,132,14-03-2023
9925,4349,8:47:01 PM,111,14-03-2023
9926,4350,9:02:43 PM,102,14-03-2023
9927,4350,9:02:43 PM,108,14-03-2023
9928,4350,9:02:43 PM,124,14-03-2023
9929,4350,9:02:43 PM,122,14-03-2023
9930,4351,9:05:17 PM,101,14-03-2023
9931,4351,9:05:17 PM,109,14-03-2023
9932,4351,9:05:17 PM,117,14-03-2023
9933,4351,9:05:17 PM,131,14-03-2023
9934,4352,9:22:53 PM,107,14-03-2023
9935,4352,9:22:53 PM,104,14-03-2023
9936,4353,9:24:48 PM,127,14-03-2023
9937,4354,10:23:19 PM,130,14-03-2023
9938,4354,10:23:19 PM,NULL,14-03-2023
9939,4355,11:40:06 AM,125,15-03-2023
9940,4356,11:48:27 AM,101,15-03-2023
9941,4356,11:48:27 AM,102,15-03-2023
9942,4356,11:48:27 AM,111,15-03-2023
9943,4356,11:48:27 AM,120,15-03-2023
9944,4357,11:49:01 AM,101,15-03-2023
9945,4357,11:49:01 AM,107,15-03-2023
9946,4357,11:49:01 AM,109,15-03-2023
9947,4357,11:49:01 AM,112,15-03-2023
9948,4358,12:08:34 PM,108,15-03-2023
9949,4358,12:08:34 PM,124,15-03-2023
9950,4358,12:08:34 PM,113,15-03-2023
9951,4359,12:42:51 PM,117,15-03-2023
9952,4359,12:42:51 PM,111,15-03-2023
9953,4359,12:42:51 PM,132,15-03-2023
9954,4360,1:08:00 PM,117,15-03-2023
9955,4361,1:08:26 PM,110,15-03-2023
9956,4362,1:36:20 PM,116,15-03-2023
9957,4363,1:41:43 PM,116,15-03-2023
9958,4363,1:41:43 PM,125,15-03-2023
9959,4363,1:41:43 PM,126,15-03-2023
9960,4363,1:41:43 PM,109,15-03-2023
9961,4363,1:41:43 PM,117,15-03-2023
9962,4363,1:41:43 PM,113,15-03-2023
9963,4363,1:41:43 PM,118,15-03-2023
9964,4363,1:41:43 PM,131,15-03-2023
9965,4363,1:41:43 PM,106,15-03-2023
9966,4363,1:41:43 PM,114,15-03-2023
9967,4364,1:43:32 PM,124,15-03-2023
9968,4364,1:43:32 PM,125,15-03-2023
9969,4364,1:43:32 PM,110,15-03-2023
9970,4364,1:43:32 PM,117,15-03-2023
9971,4364,1:43:32 PM,128,15-03-2023
9972,4364,1:43:32 PM,129,15-03-2023
9973,4364,1:43:32 PM,131,15-03-2023
9974,4364,1:43:32 PM,106,15-03-2023
9975,4365,1:55:25 PM,104,15-03-2023
9976,4365,1:55:25 PM,132,15-03-2023
9977,4366,2:12:24 PM,125,15-03-2023
9978,4367,2:18:34 PM,102,15-03-2023
9979,4368,2:29:45 PM,101,15-03-2023
9980,4369,3:05:40 PM,113,15-03-2023
9981,4369,3:05:40 PM,131,15-03-2023
9982,4370,3:29:07 PM,110,15-03-2023
9983,4371,3:42:34 PM,107,15-03-2023
9984,4371,3:42:34 PM,124,15-03-2023
9985,4371,3:42:34 PM,126,15-03-2023
9986,4372,3:45:56 PM,107,15-03-2023
9987,4372,3:45:56 PM,129,15-03-2023
9988,4372,3:45:56 PM,113,15-03-2023
9989,4372,3:45:56 PM,105,15-03-2023
9990,4373,3:47:01 PM,107,15-03-2023
9991,4374,3:48:11 PM,101,15-03-2023
9992,4375,4:00:44 PM,107,15-03-2023
9993,4375,4:00:44 PM,122,15-03-2023
9994,4375,4:00:44 PM,130,15-03-2023
9995,4376,4:03:18 PM,118,15-03-2023
9996,4376,4:03:18 PM,120,15-03-2023
9997,4377,4:07:56 PM,125,15-03-2023
9998,4377,4:07:56 PM,120,15-03-2023
9999,4377,4:07:56 PM,123,15-03-2023
10000,4378,4:12:31 PM,121,15-03-2023
10001,4378,4:12:31 PM,106,15-03-2023
10002,4379,4:12:56 PM,129,15-03-2023
10003,4379,4:12:56 PM,111,15-03-2023
10004,4379,4:12:56 PM,113,15-03-2023
10005,4380,4:14:57 PM,112,15-03-2023
10006,4380,4:14:57 PM,131,15-03-2023
10007,4380,4:14:57 PM,106,15-03-2023
10008,4381,4:31:44 PM,110,15-03-2023
10009,4381,4:31:44 PM,112,15-03-2023
10010,4381,4:31:44 PM,120,15-03-2023
10011,4381,4:31:44 PM,122,15-03-2023
10012,4382,4:33:38 PM,103,15-03-2023
10013,4382,4:33:38 PM,106,15-03-2023
10014,4383,4:38:07 PM,115,15-03-2023
10015,4383,4:38:07 PM,116,15-03-2023
10016,4383,4:38:07 PM,114,15-03-2023
10017,4384,4:57:07 PM,101,15-03-2023
10018,4384,4:57:07 PM,121,15-03-2023
10019,4385,5:13:38 PM,103,15-03-2023
10020,4385,5:13:38 PM,108,15-03-2023
10021,4385,5:13:38 PM,122,15-03-2023
10022,4385,5:13:38 PM,122,15-03-2023
10023,4386,5:30:07 PM,108,15-03-2023
10024,4386,5:30:07 PM,111,15-03-2023
10025,4386,5:30:07 PM,119,15-03-2023
10026,4387,6:01:50 PM,129,15-03-2023
10027,4387,6:01:50 PM,123,15-03-2023
10028,4388,6:18:55 PM,122,15-03-2023
10029,4389,6:28:12 PM,108,15-03-2023
10030,4389,6:28:12 PM,114,15-03-2023
10031,4390,6:28:49 PM,101,15-03-2023
10032,4390,6:28:49 PM,106,15-03-2023
10033,4391,6:35:20 PM,102,15-03-2023
10034,4391,6:35:20 PM,126,15-03-2023
10035,4391,6:35:20 PM,112,15-03-2023
10036,4391,6:35:20 PM,106,15-03-2023
10037,4392,6:44:40 PM,110,15-03-2023
10038,4392,6:44:40 PM,132,15-03-2023
10039,4393,6:48:37 PM,109,15-03-2023
10040,4393,6:48:37 PM,131,15-03-2023
10041,4394,6:56:08 PM,108,15-03-2023
10042,4394,6:56:08 PM,111,15-03-2023
10043,4395,7:02:12 PM,110,15-03-2023
10044,4395,7:02:12 PM,130,15-03-2023
10045,4395,7:02:12 PM,131,15-03-2023
10046,4396,7:37:36 PM,101,15-03-2023
10047,4396,7:37:36 PM,112,15-03-2023
10048,4396,7:37:36 PM,119,15-03-2023
10049,4397,7:49:03 PM,101,15-03-2023
10050,4397,7:49:03 PM,101,15-03-2023
10051,4397,7:49:03 PM,109,15-03-2023
10052,4398,7:55:56 PM,106,15-03-2023
10053,4399,8:19:34 PM,107,15-03-2023
10054,4400,8:49:02 PM,110,15-03-2023
10055,4400,8:49:02 PM,105,15-03-2023
10056,4400,8:49:02 PM,132,15-03-2023
10057,4401,9:03:16 PM,125,15-03-2023
10058,4401,9:03:16 PM,106,15-03-2023
10059,4401,9:03:16 PM,106,15-03-2023
10060,4402,9:26:48 PM,109,15-03-2023
10061,4403,10:17:47 PM,108,15-03-2023
10062,4403,10:17:47 PM,109,15-03-2023
10063,4404,11:18:16 AM,111,16-03-2023
10064,4404,11:18:16 AM,122,16-03-2023
10065,4405,11:55:19 AM,107,16-03-2023
10066,4405,11:55:19 AM,110,16-03-2023
10067,4406,12:04:29 PM,118,16-03-2023
10068,4406,12:04:29 PM,119,16-03-2023
10069,4406,12:04:29 PM,120,16-03-2023
10070,4407,12:10:54 PM,132,16-03-2023
10071,4408,12:11:56 PM,130,16-03-2023
10072,4409,12:14:11 PM,118,16-03-2023
10073,4410,12:15:47 PM,NULL,16-03-2023
10074,4411,12:16:56 PM,113,16-03-2023
10075,4412,12:18:01 PM,125,16-03-2023
10076,4412,12:18:01 PM,112,16-03-2023
10077,4413,12:23:40 PM,108,16-03-2023
10078,4414,12:24:49 PM,108,16-03-2023
10079,4415,12:26:22 PM,102,16-03-2023
10080,4416,12:33:50 PM,124,16-03-2023
10081,4416,12:33:50 PM,125,16-03-2023
10082,4416,12:33:50 PM,118,16-03-2023
10083,4416,12:33:50 PM,131,16-03-2023
10084,4416,12:33:50 PM,114,16-03-2023
10085,4416,12:33:50 PM,132,16-03-2023
10086,4417,12:34:38 PM,112,16-03-2023
10087,4418,12:48:27 PM,125,16-03-2023
10088,4419,1:09:10 PM,104,16-03-2023
10089,4420,1:12:50 PM,107,16-03-2023
10090,4420,1:12:50 PM,105,16-03-2023
10091,4421,1:13:23 PM,108,16-03-2023
10092,4422,1:14:57 PM,101,16-03-2023
10093,4422,1:14:57 PM,125,16-03-2023
10094,4422,1:14:57 PM,109,16-03-2023
10095,4422,1:14:57 PM,111,16-03-2023
10096,4422,1:14:57 PM,111,16-03-2023
10097,4422,1:14:57 PM,112,16-03-2023
10098,4422,1:14:57 PM,119,16-03-2023
10099,4422,1:14:57 PM,131,16-03-2023
10100,4422,1:14:57 PM,106,16-03-2023
10101,4422,1:14:57 PM,106,16-03-2023
10102,4422,1:14:57 PM,114,16-03-2023
10103,4423,1:25:45 PM,103,16-03-2023
10104,4423,1:25:45 PM,104,16-03-2023
10105,4423,1:25:45 PM,109,16-03-2023
10106,4423,1:25:45 PM,109,16-03-2023
10107,4423,1:25:45 PM,118,16-03-2023
10108,4423,1:25:45 PM,131,16-03-2023
10109,4423,1:25:45 PM,131,16-03-2023
10110,4424,1:34:37 PM,124,16-03-2023
10111,4425,1:39:34 PM,107,16-03-2023
10112,4425,1:39:34 PM,110,16-03-2023
10113,4425,1:39:34 PM,117,16-03-2023
10114,4425,1:39:34 PM,121,16-03-2023
10115,4426,1:45:41 PM,118,16-03-2023
10116,4426,1:45:41 PM,122,16-03-2023
10117,4427,1:51:45 PM,126,16-03-2023
10118,4428,2:00:48 PM,111,16-03-2023
10119,4428,2:00:48 PM,112,16-03-2023
10120,4428,2:00:48 PM,119,16-03-2023
10121,4429,2:07:00 PM,102,16-03-2023
10122,4430,2:47:48 PM,122,16-03-2023
10123,4431,2:55:57 PM,110,16-03-2023
10124,4432,3:00:56 PM,107,16-03-2023
10125,4432,3:00:56 PM,110,16-03-2023
10126,4432,3:00:56 PM,105,16-03-2023
10127,4433,3:36:28 PM,122,16-03-2023
10128,4434,4:01:07 PM,132,16-03-2023
10129,4435,4:02:07 PM,128,16-03-2023
10130,4436,4:08:15 PM,117,16-03-2023
10131,4436,4:08:15 PM,127,16-03-2023
10132,4437,4:16:14 PM,128,16-03-2023
10133,4438,4:30:22 PM,101,16-03-2023
10134,4438,4:30:22 PM,107,16-03-2023
10135,4438,4:30:22 PM,125,16-03-2023
10136,4439,4:47:29 PM,102,16-03-2023
10137,4439,4:47:29 PM,117,16-03-2023
10138,4439,4:47:29 PM,131,16-03-2023
10139,4440,4:47:41 PM,101,16-03-2023
10140,4440,4:47:41 PM,119,16-03-2023
10141,4441,4:57:19 PM,107,16-03-2023
10142,4441,4:57:19 PM,103,16-03-2023
10143,4441,4:57:19 PM,125,16-03-2023
10144,4441,4:57:19 PM,109,16-03-2023
10145,4442,5:04:37 PM,102,16-03-2023
10146,4442,5:04:37 PM,125,16-03-2023
10147,4443,5:27:27 PM,120,16-03-2023
10148,4444,5:28:55 PM,108,16-03-2023
10149,4444,5:28:55 PM,117,16-03-2023
10150,4444,5:28:55 PM,113,16-03-2023
10151,4444,5:28:55 PM,130,16-03-2023
10152,4445,5:33:20 PM,124,16-03-2023
10153,4445,5:33:20 PM,120,16-03-2023
10154,4445,5:33:20 PM,132,16-03-2023
10155,4446,5:35:10 PM,126,16-03-2023
10156,4447,5:46:16 PM,101,16-03-2023
10157,4447,5:46:16 PM,112,16-03-2023
10158,4447,5:46:16 PM,113,16-03-2023
10159,4447,5:46:16 PM,132,16-03-2023
10160,4448,5:47:46 PM,131,16-03-2023
10161,4449,5:49:16 PM,125,16-03-2023
10162,4449,5:49:16 PM,109,16-03-2023
10163,4450,6:16:34 PM,122,16-03-2023
10164,4451,6:21:03 PM,126,16-03-2023
10165,4451,6:21:03 PM,106,16-03-2023
10166,4452,6:25:34 PM,114,16-03-2023
10167,4453,6:28:00 PM,122,16-03-2023
10168,4454,6:29:04 PM,102,16-03-2023
10169,4454,6:29:04 PM,123,16-03-2023
10170,4455,6:30:50 PM,101,16-03-2023
10171,4455,6:30:50 PM,112,16-03-2023
10172,4455,6:30:50 PM,NULL,16-03-2023
10173,4456,6:33:20 PM,131,16-03-2023
10174,4456,6:33:20 PM,131,16-03-2023
10175,4457,6:41:34 PM,111,16-03-2023
10176,4457,6:41:34 PM,113,16-03-2023
10177,4457,6:41:34 PM,118,16-03-2023
10178,4457,6:41:34 PM,106,16-03-2023
10179,4458,7:02:27 PM,124,16-03-2023
10180,4458,7:02:27 PM,110,16-03-2023
10181,4458,7:02:27 PM,106,16-03-2023
10182,4459,7:07:02 PM,122,16-03-2023
10183,4460,7:08:35 PM,107,16-03-2023
10184,4460,7:08:35 PM,116,16-03-2023
10185,4460,7:08:35 PM,125,16-03-2023
10186,4460,7:08:35 PM,129,16-03-2023
10187,4461,7:12:14 PM,120,16-03-2023
10188,4462,7:17:34 PM,114,16-03-2023
10189,4463,7:27:52 PM,107,16-03-2023
10190,4463,7:27:52 PM,105,16-03-2023
10191,4464,7:28:38 PM,103,16-03-2023
10192,4464,7:28:38 PM,105,16-03-2023
10193,4465,7:47:28 PM,127,16-03-2023
10194,4466,7:51:03 PM,102,16-03-2023
10195,4466,7:51:03 PM,117,16-03-2023
10196,4467,8:29:39 PM,110,16-03-2023
10197,4467,8:29:39 PM,111,16-03-2023
10198,4467,8:29:39 PM,123,16-03-2023
10199,4468,9:13:23 PM,132,16-03-2023
10200,4469,10:47:49 PM,104,16-03-2023
10201,4469,10:47:49 PM,122,16-03-2023
10202,4469,10:47:49 PM,132,16-03-2023
10203,4470,11:40:42 AM,113,17-03-2023
10204,4470,11:40:42 AM,120,17-03-2023
10205,4470,11:40:42 AM,131,17-03-2023
10206,4471,11:43:47 AM,107,17-03-2023
10207,4471,11:43:47 AM,110,17-03-2023
10208,4471,11:43:47 AM,131,17-03-2023
10209,4471,11:43:47 AM,106,17-03-2023
10210,4472,11:58:27 AM,110,17-03-2023
10211,4473,12:18:19 PM,117,17-03-2023
10212,4474,12:33:23 PM,101,17-03-2023
10213,4474,12:33:23 PM,117,17-03-2023
10214,4475,12:56:00 PM,121,17-03-2023
10215,4476,12:59:34 PM,118,17-03-2023
10216,4477,1:03:10 PM,101,17-03-2023
10217,4477,1:03:10 PM,107,17-03-2023
10218,4477,1:03:10 PM,105,17-03-2023
10219,4477,1:03:10 PM,122,17-03-2023
10220,4478,1:13:09 PM,116,17-03-2023
10221,4478,1:13:09 PM,126,17-03-2023
10222,4478,1:13:09 PM,131,17-03-2023
10223,4478,1:13:09 PM,114,17-03-2023
10224,4479,1:33:20 PM,107,17-03-2023
10225,4479,1:33:20 PM,103,17-03-2023
10226,4479,1:33:20 PM,125,17-03-2023
10227,4479,1:33:20 PM,126,17-03-2023
10228,4479,1:33:20 PM,129,17-03-2023
10229,4479,1:33:20 PM,111,17-03-2023
10230,4479,1:33:20 PM,121,17-03-2023
10231,4479,1:33:20 PM,105,17-03-2023
10232,4479,1:33:20 PM,131,17-03-2023
10233,4479,1:33:20 PM,106,17-03-2023
10234,4480,1:41:29 PM,101,17-03-2023
10235,4481,1:46:18 PM,108,17-03-2023
10236,4482,1:57:38 PM,102,17-03-2023
10237,4482,1:57:38 PM,108,17-03-2023
10238,4482,1:57:38 PM,125,17-03-2023
10239,4482,1:57:38 PM,109,17-03-2023
10240,4482,1:57:38 PM,117,17-03-2023
10241,4482,1:57:38 PM,117,17-03-2023
10242,4482,1:57:38 PM,129,17-03-2023
10243,4482,1:57:38 PM,111,17-03-2023
10244,4482,1:57:38 PM,118,17-03-2023
10245,4482,1:57:38 PM,120,17-03-2023
10246,4482,1:57:38 PM,120,17-03-2023
10247,4482,1:57:38 PM,105,17-03-2023
10248,4482,1:57:38 PM,NULL,17-03-2023
10249,4482,1:57:38 PM,132,17-03-2023
10250,4483,2:14:26 PM,108,17-03-2023
10251,4484,2:22:39 PM,101,17-03-2023
10252,4484,2:22:39 PM,123,17-03-2023
10253,4485,2:30:10 PM,117,17-03-2023
10254,4485,2:30:10 PM,128,17-03-2023
10255,4486,2:32:42 PM,103,17-03-2023
10256,4487,2:41:19 PM,116,17-03-2023
10257,4487,2:41:19 PM,102,17-03-2023
10258,4487,2:41:19 PM,105,17-03-2023
10259,4487,2:41:19 PM,131,17-03-2023
10260,4488,2:57:23 PM,108,17-03-2023
10261,4488,2:57:23 PM,125,17-03-2023
10262,4488,2:57:23 PM,109,17-03-2023
10263,4488,2:57:23 PM,110,17-03-2023
10264,4489,3:26:41 PM,120,17-03-2023
10265,4489,3:26:41 PM,106,17-03-2023
10266,4490,3:35:21 PM,111,17-03-2023
10267,4491,3:38:00 PM,102,17-03-2023
10268,4491,3:38:00 PM,117,17-03-2023
10269,4492,3:48:20 PM,101,17-03-2023
10270,4492,3:48:20 PM,121,17-03-2023
10271,4493,4:05:41 PM,121,17-03-2023
10272,4493,4:05:41 PM,131,17-03-2023
10273,4494,4:07:40 PM,122,17-03-2023
10274,4494,4:07:40 PM,132,17-03-2023
10275,4495,4:09:57 PM,109,17-03-2023
10276,4495,4:09:57 PM,122,17-03-2023
10277,4496,4:15:33 PM,101,17-03-2023
10278,4496,4:15:33 PM,109,17-03-2023
10279,4496,4:15:33 PM,117,17-03-2023
10280,4496,4:15:33 PM,118,17-03-2023
10281,4497,4:17:25 PM,120,17-03-2023
10282,4498,4:22:45 PM,104,17-03-2023
10283,4498,4:22:45 PM,NULL,17-03-2023
10284,4499,4:33:13 PM,127,17-03-2023
10285,4499,4:33:13 PM,120,17-03-2023
10286,4500,4:45:03 PM,101,17-03-2023
10287,4500,4:45:03 PM,106,17-03-2023
10288,4501,4:48:42 PM,104,17-03-2023
10289,4501,4:48:42 PM,125,17-03-2023
10290,4501,4:48:42 PM,109,17-03-2023
10291,4502,4:50:12 PM,128,17-03-2023
10292,4502,4:50:12 PM,112,17-03-2023
10293,4503,5:03:36 PM,127,17-03-2023
10294,4503,5:03:36 PM,113,17-03-2023
10295,4504,5:04:25 PM,124,17-03-2023
10296,4504,5:04:25 PM,106,17-03-2023
10297,4505,5:17:44 PM,101,17-03-2023
10298,4505,5:17:44 PM,125,17-03-2023
10299,4505,5:17:44 PM,109,17-03-2023
10300,4506,5:18:34 PM,108,17-03-2023
10301,4506,5:18:34 PM,109,17-03-2023
10302,4506,5:18:34 PM,119,17-03-2023
10303,4507,5:25:02 PM,101,17-03-2023
10304,4507,5:25:02 PM,130,17-03-2023
10305,4507,5:25:02 PM,132,17-03-2023
10306,4508,5:27:45 PM,129,17-03-2023
10307,4508,5:27:45 PM,130,17-03-2023
10308,4509,5:29:30 PM,113,17-03-2023
10309,4510,5:54:33 PM,124,17-03-2023
10310,4510,5:54:33 PM,125,17-03-2023
10311,4510,5:54:33 PM,127,17-03-2023
10312,4510,5:54:33 PM,118,17-03-2023
10313,4511,5:57:13 PM,108,17-03-2023
10314,4511,5:57:13 PM,117,17-03-2023
10315,4511,5:57:13 PM,105,17-03-2023
10316,4512,6:05:39 PM,130,17-03-2023
10317,4512,6:05:39 PM,130,17-03-2023
10318,4513,6:20:51 PM,102,17-03-2023
10319,4513,6:20:51 PM,125,17-03-2023
10320,4513,6:20:51 PM,109,17-03-2023
10321,4513,6:20:51 PM,118,17-03-2023
10322,4514,6:29:17 PM,107,17-03-2023
10323,4514,6:29:17 PM,119,17-03-2023
10324,4515,6:35:13 PM,120,17-03-2023
10325,4515,6:35:13 PM,105,17-03-2023
10326,4516,6:59:02 PM,109,17-03-2023
10327,4517,7:00:53 PM,101,17-03-2023
10328,4518,7:06:28 PM,103,17-03-2023
10329,4518,7:06:28 PM,123,17-03-2023
10330,4519,7:13:55 PM,119,17-03-2023
10331,4520,7:18:13 PM,104,17-03-2023
10332,4520,7:18:13 PM,112,17-03-2023
10333,4520,7:18:13 PM,105,17-03-2023
10334,4521,7:18:43 PM,112,17-03-2023
10335,4521,7:18:43 PM,131,17-03-2023
10336,4521,7:18:43 PM,132,17-03-2023
10337,4522,7:21:11 PM,107,17-03-2023
10338,4523,7:27:52 PM,108,17-03-2023
10339,4524,7:34:54 PM,118,17-03-2023
10340,4524,7:34:54 PM,119,17-03-2023
10341,4525,7:35:19 PM,107,17-03-2023
10342,4525,7:35:19 PM,126,17-03-2023
10343,4525,7:35:19 PM,113,17-03-2023
10344,4525,7:35:19 PM,131,17-03-2023
10345,4526,7:37:48 PM,128,17-03-2023
10346,4526,7:37:48 PM,119,17-03-2023
10347,4527,7:49:58 PM,107,17-03-2023
10348,4527,7:49:58 PM,117,17-03-2023
10349,4527,7:49:58 PM,113,17-03-2023
10350,4527,7:49:58 PM,123,17-03-2023
10351,4528,7:50:37 PM,125,17-03-2023
10352,4528,7:50:37 PM,113,17-03-2023
10353,4529,7:53:48 PM,101,17-03-2023
10354,4529,7:53:48 PM,NULL,17-03-2023
10355,4530,7:58:25 PM,109,17-03-2023
10356,4531,8:12:16 PM,101,17-03-2023
10357,4531,8:12:16 PM,113,17-03-2023
10358,4532,8:24:54 PM,102,17-03-2023
10359,4532,8:24:54 PM,120,17-03-2023
10360,4532,8:24:54 PM,122,17-03-2023
10361,4533,8:25:53 PM,124,17-03-2023
10362,4533,8:25:53 PM,129,17-03-2023
10363,4533,8:25:53 PM,106,17-03-2023
10364,4533,8:25:53 PM,114,17-03-2023
10365,4534,8:45:20 PM,110,17-03-2023
10366,4534,8:45:20 PM,120,17-03-2023
10367,4534,8:45:20 PM,131,17-03-2023
10368,4535,8:49:48 PM,125,17-03-2023
10369,4536,9:06:40 PM,125,17-03-2023
10370,4537,9:09:17 PM,118,17-03-2023
10371,4537,9:09:17 PM,123,17-03-2023
10372,4538,9:31:30 PM,101,17-03-2023
10373,4538,9:31:30 PM,107,17-03-2023
10374,4538,9:31:30 PM,122,17-03-2023
10375,4539,9:34:31 PM,117,17-03-2023
10376,4539,9:34:31 PM,112,17-03-2023
10377,4540,9:58:59 PM,129,17-03-2023
10378,4540,9:58:59 PM,119,17-03-2023
10379,4541,11:34:26 AM,102,18-03-2023
10380,4541,11:34:26 AM,NULL,18-03-2023
10381,4542,11:37:55 AM,131,18-03-2023
10382,4543,12:06:46 PM,115,18-03-2023
10383,4543,12:06:46 PM,127,18-03-2023
10384,4544,12:08:52 PM,127,18-03-2023
10385,4544,12:08:52 PM,112,18-03-2023
10386,4544,12:08:52 PM,118,18-03-2023
10387,4545,12:09:38 PM,107,18-03-2023
10388,4546,12:12:52 PM,104,18-03-2023
10389,4546,12:12:52 PM,118,18-03-2023
10390,4547,12:12:58 PM,114,18-03-2023
10391,4548,12:29:44 PM,108,18-03-2023
10392,4548,12:29:44 PM,113,18-03-2023
10393,4548,12:29:44 PM,122,18-03-2023
10394,4548,12:29:44 PM,132,18-03-2023
10395,4549,12:31:00 PM,118,18-03-2023
10396,4550,12:45:18 PM,101,18-03-2023
10397,4550,12:45:18 PM,106,18-03-2023
10398,4551,12:48:02 PM,101,18-03-2023
10399,4552,12:50:24 PM,127,18-03-2023
10400,4552,12:50:24 PM,105,18-03-2023
10401,4553,12:50:30 PM,104,18-03-2023
10402,4554,12:53:36 PM,112,18-03-2023
10403,4555,1:07:53 PM,109,18-03-2023
10404,4555,1:07:53 PM,109,18-03-2023
10405,4555,1:07:53 PM,127,18-03-2023
10406,4555,1:07:53 PM,118,18-03-2023
10407,4555,1:07:53 PM,105,18-03-2023
10408,4555,1:07:53 PM,122,18-03-2023
10409,4555,1:07:53 PM,122,18-03-2023
10410,4555,1:07:53 PM,106,18-03-2023
10411,4556,1:09:57 PM,127,18-03-2023
10412,4556,1:09:57 PM,105,18-03-2023
10413,4557,1:24:33 PM,108,18-03-2023
10414,4558,1:25:12 PM,NULL,18-03-2023
10415,4559,1:26:03 PM,102,18-03-2023
10416,4560,1:33:58 PM,108,18-03-2023
10417,4560,1:33:58 PM,129,18-03-2023
10418,4560,1:33:58 PM,122,18-03-2023
10419,4561,1:37:16 PM,101,18-03-2023
10420,4562,1:45:29 PM,111,18-03-2023
10421,4562,1:45:29 PM,119,18-03-2023
10422,4563,2:03:10 PM,109,18-03-2023
10423,4563,2:03:10 PM,128,18-03-2023
10424,4563,2:03:10 PM,132,18-03-2023
10425,4564,2:15:58 PM,111,18-03-2023
10426,4565,2:22:15 PM,116,18-03-2023
10427,4565,2:22:15 PM,132,18-03-2023
10428,4566,2:59:13 PM,116,18-03-2023
10429,4566,2:59:13 PM,108,18-03-2023
10430,4566,2:59:13 PM,123,18-03-2023
10431,4567,3:44:50 PM,107,18-03-2023
10432,4567,3:44:50 PM,113,18-03-2023
10433,4568,4:19:49 PM,101,18-03-2023
10434,4568,4:19:49 PM,106,18-03-2023
10435,4569,4:27:52 PM,101,18-03-2023
10436,4569,4:27:52 PM,125,18-03-2023
10437,4570,5:02:20 PM,119,18-03-2023
10438,4571,5:13:04 PM,109,18-03-2023
10439,4572,5:23:10 PM,101,18-03-2023
10440,4572,5:23:10 PM,119,18-03-2023
10441,4573,5:24:44 PM,102,18-03-2023
10442,4573,5:24:44 PM,124,18-03-2023
10443,4573,5:24:44 PM,106,18-03-2023
10444,4574,5:27:06 PM,123,18-03-2023
10445,4575,5:27:18 PM,109,18-03-2023
10446,4575,5:27:18 PM,132,18-03-2023
10447,4576,5:30:49 PM,102,18-03-2023
10448,4576,5:30:49 PM,126,18-03-2023
10449,4576,5:30:49 PM,122,18-03-2023
10450,4576,5:30:49 PM,106,18-03-2023
10451,4577,5:51:20 PM,106,18-03-2023
10452,4578,5:59:02 PM,101,18-03-2023
10453,4578,5:59:02 PM,109,18-03-2023
10454,4579,6:04:32 PM,104,18-03-2023
10455,4579,6:04:32 PM,122,18-03-2023
10456,4580,6:11:13 PM,109,18-03-2023
10457,4580,6:11:13 PM,109,18-03-2023
10458,4580,6:11:13 PM,128,18-03-2023
10459,4581,6:15:20 PM,105,18-03-2023
10460,4582,6:27:57 PM,115,18-03-2023
10461,4582,6:27:57 PM,108,18-03-2023
10462,4582,6:27:57 PM,120,18-03-2023
10463,4583,6:37:23 PM,107,18-03-2023
10464,4583,6:37:23 PM,128,18-03-2023
10465,4584,6:55:30 PM,118,18-03-2023
10466,4584,6:55:30 PM,131,18-03-2023
10467,4585,7:00:56 PM,126,18-03-2023
10468,4586,7:01:59 PM,131,18-03-2023
10469,4587,7:30:25 PM,126,18-03-2023
10470,4587,7:30:25 PM,114,18-03-2023
10471,4588,7:43:01 PM,107,18-03-2023
